"COUNTRY","YEAR","DISEASE","SHARE"
"Eastern Sub-Saharan Africa","2000","Esquizofrenia","0.156952298663"
"Eastern Sub-Saharan Africa","2000","Depressão","3.9559373651799996"
"Eastern Sub-Saharan Africa","2000","Distúrbios Alimentares","0.0960994363356"
"Eastern Sub-Saharan Africa","2000","Ansiedade","3.59011574912"
"Eastern Sub-Saharan Africa","2000","Transtorno Bipolar","0.617757921342"
"Eastern Sub-Saharan Africa","2001","Ansiedade","3.59033971184"
"Eastern Sub-Saharan Africa","2001","Transtorno Bipolar","0.618009045307"
"Eastern Sub-Saharan Africa","2001","Distúrbios Alimentares","0.0965112854337"
"Eastern Sub-Saharan Africa","2001","Esquizofrenia","0.157132662259"
"Eastern Sub-Saharan Africa","2001","Depressão","3.95340161731"
"Eastern Sub-Saharan Africa","2002","Distúrbios Alimentares","0.0971262495316"
"Eastern Sub-Saharan Africa","2002","Ansiedade","3.59052351687"
"Eastern Sub-Saharan Africa","2002","Depressão","3.94940642965"
"Eastern Sub-Saharan Africa","2002","Esquizofrenia","0.157444338159"
"Eastern Sub-Saharan Africa","2002","Transtorno Bipolar","0.618342977145"
"Eastern Sub-Saharan Africa","2003","Esquizofrenia","0.157822942436"
"Eastern Sub-Saharan Africa","2003","Distúrbios Alimentares","0.0979099693196"
"Eastern Sub-Saharan Africa","2003","Ansiedade","3.5909427768399995"
"Eastern Sub-Saharan Africa","2003","Transtorno Bipolar","0.618718308263"
"Eastern Sub-Saharan Africa","2003","Depressão","3.94386461326"
"Eastern Sub-Saharan Africa","2004","Ansiedade","3.59173401114"
"Eastern Sub-Saharan Africa","2004","Distúrbios Alimentares","0.0987152600888"
"Eastern Sub-Saharan Africa","2004","Esquizofrenia","0.158202732053"
"Eastern Sub-Saharan Africa","2004","Depressão","3.93748115789"
"Eastern Sub-Saharan Africa","2004","Transtorno Bipolar","0.6190922673820001"
"Eastern Sub-Saharan Africa","2005","Depressão","3.9301225536800004"
"Eastern Sub-Saharan Africa","2005","Ansiedade","3.5931139438399997"
"Eastern Sub-Saharan Africa","2005","Distúrbios Alimentares","0.0995716704963"
"Eastern Sub-Saharan Africa","2005","Transtorno Bipolar","0.619413964296"
"Eastern Sub-Saharan Africa","2005","Esquizofrenia","0.158519839626"
"Eastern Sub-Saharan Africa","2006","Transtorno Bipolar","0.619767840015"
"Eastern Sub-Saharan Africa","2006","Depressão","3.9176132282499996"
"Eastern Sub-Saharan Africa","2006","Distúrbios Alimentares","0.100450744154"
"Eastern Sub-Saharan Africa","2006","Ansiedade","3.5949469709899997"
"Eastern Sub-Saharan Africa","2006","Esquizofrenia","0.158861202741"
"Eastern Sub-Saharan Africa","2007","Transtorno Bipolar","0.620230783915"
"Eastern Sub-Saharan Africa","2007","Esquizofrenia","0.159317846714"
"Eastern Sub-Saharan Africa","2007","Ansiedade","3.59701653355"
"Eastern Sub-Saharan Africa","2007","Distúrbios Alimentares","0.10147461009799999"
"Eastern Sub-Saharan Africa","2007","Depressão","3.89870660547"
"Eastern Sub-Saharan Africa","2008","Transtorno Bipolar","0.6207425013660001"
"Eastern Sub-Saharan Africa","2008","Esquizofrenia","0.159825505368"
"Eastern Sub-Saharan Africa","2008","Ansiedade","3.59944000851"
"Eastern Sub-Saharan Africa","2008","Distúrbios Alimentares","0.102711196361"
"Eastern Sub-Saharan Africa","2008","Depressão","3.87763221311"
"Eastern Sub-Saharan Africa","2009","Ansiedade","3.60216004604"
"Eastern Sub-Saharan Africa","2009","Depressão","3.8592522487500003"
"Eastern Sub-Saharan Africa","2009","Transtorno Bipolar","0.621228337413"
"Eastern Sub-Saharan Africa","2009","Distúrbios Alimentares","0.104054767969"
"Eastern Sub-Saharan Africa","2009","Esquizofrenia","0.160315498359"
"Eastern Sub-Saharan Africa","2010","Distúrbios Alimentares","0.10532179189299999"
"Eastern Sub-Saharan Africa","2010","Transtorno Bipolar","0.621603323202"
"Eastern Sub-Saharan Africa","2010","Depressão","3.8474815862000002"
"Eastern Sub-Saharan Africa","2010","Esquizofrenia","0.160720219155"
"Eastern Sub-Saharan Africa","2010","Ansiedade","3.60513400444"
"Eastern Sub-Saharan Africa","2011","Esquizofrenia","0.161071963132"
"Eastern Sub-Saharan Africa","2011","Transtorno Bipolar","0.621905513818"
"Eastern Sub-Saharan Africa","2011","Depressão","3.84116150134"
"Eastern Sub-Saharan Africa","2011","Ansiedade","3.6086378515"
"Eastern Sub-Saharan Africa","2011","Distúrbios Alimentares","0.106579824253"
"Eastern Sub-Saharan Africa","2012","Ansiedade","3.6129624915700003"
"Eastern Sub-Saharan Africa","2012","Depressão","3.83535548673"
"Eastern Sub-Saharan Africa","2012","Esquizofrenia","0.161445194346"
"Eastern Sub-Saharan Africa","2012","Distúrbios Alimentares","0.10797157311"
"Eastern Sub-Saharan Africa","2012","Transtorno Bipolar","0.622226693606"
"Eastern Sub-Saharan Africa","2013","Esquizofrenia","0.161832309645"
"Eastern Sub-Saharan Africa","2013","Distúrbios Alimentares","0.10940006227499999"
"Eastern Sub-Saharan Africa","2013","Depressão","3.83061282738"
"Eastern Sub-Saharan Africa","2013","Ansiedade","3.61818490428"
"Eastern Sub-Saharan Africa","2013","Transtorno Bipolar","0.6225682507770001"
"Eastern Sub-Saharan Africa","2014","Depressão","3.82728522586"
"Eastern Sub-Saharan Africa","2014","Distúrbios Alimentares","0.110943143928"
"Eastern Sub-Saharan Africa","2014","Ansiedade","3.6241994207999997"
"Eastern Sub-Saharan Africa","2014","Esquizofrenia","0.16223413738700002"
"Eastern Sub-Saharan Africa","2014","Transtorno Bipolar","0.622929051649"
"Eastern Sub-Saharan Africa","2015","Depressão","3.82485090599"
"Eastern Sub-Saharan Africa","2015","Distúrbios Alimentares","0.112505560137"
"Eastern Sub-Saharan Africa","2015","Esquizofrenia","0.162642766665"
"Eastern Sub-Saharan Africa","2015","Transtorno Bipolar","0.623290390183"
"Eastern Sub-Saharan Africa","2015","Ansiedade","3.6308654938500005"
"Eastern Sub-Saharan Africa","2016","Depressão","3.8240756342799997"
"Eastern Sub-Saharan Africa","2016","Esquizofrenia","0.163052463213"
"Eastern Sub-Saharan Africa","2016","Ansiedade","3.63807978928"
"Eastern Sub-Saharan Africa","2016","Transtorno Bipolar","0.623640698986"
"Eastern Sub-Saharan Africa","2016","Distúrbios Alimentares","0.114202069655"
"Eastern Sub-Saharan Africa","2017","Esquizofrenia","0.163458941297"
"Eastern Sub-Saharan Africa","2017","Distúrbios Alimentares","0.11603346015100001"
"Eastern Sub-Saharan Africa","2017","Ansiedade","3.64570606892"
"Eastern Sub-Saharan Africa","2017","Transtorno Bipolar","0.623964918987"
"Eastern Sub-Saharan Africa","2017","Depressão","3.8243049012399997"
"Ecuador","1990","Transtorno Bipolar","0.866038710784"
"Ecuador","1990","Depressão","2.86091856972"
"Ecuador","1990","Distúrbios Alimentares","0.302898856688"
"Ecuador","1990","Esquizofrenia","0.196805341896"
"Ecuador","1990","Ansiedade","4.22102371019"
"Ecuador","1991","Distúrbios Alimentares","0.303023918512"
"Ecuador","1991","Depressão","2.86743202382"
"Ecuador","1991","Ansiedade","4.22290054341"
"Ecuador","1991","Esquizofrenia","0.19690397447000002"
"Ecuador","1991","Transtorno Bipolar","0.866094231536"
"Ecuador","1992","Esquizofrenia","0.196956080903"
"Ecuador","1992","Distúrbios Alimentares","0.302511698539"
"Ecuador","1992","Depressão","2.87254240129"
"Ecuador","1992","Transtorno Bipolar","0.866136235962"
"Ecuador","1992","Ansiedade","4.22458217331"
"Ecuador","1993","Depressão","2.87859841425"
"Ecuador","1993","Transtorno Bipolar","0.866209277318"
"Ecuador","1993","Esquizofrenia","0.19698062955"
"Ecuador","1993","Ansiedade","4.22596639189"
"Ecuador","1993","Distúrbios Alimentares","0.30255017549200003"
"Ecuador","1994","Transtorno Bipolar","0.8663717396099999"
"Ecuador","1994","Esquizofrenia","0.19699611896499997"
"Ecuador","1994","Depressão","2.8834283472799997"
"Ecuador","1994","Ansiedade","4.22749348158"
"Ecuador","1994","Distúrbios Alimentares","0.302124294092"
"Ecuador","1995","Ansiedade","4.22929618405"
"Ecuador","1995","Esquizofrenia","0.197017707126"
"Ecuador","1995","Distúrbios Alimentares","0.302433590439"
"Ecuador","1995","Transtorno Bipolar","0.866658643498"
"Ecuador","1995","Depressão","2.89075078257"
"Ecuador","1996","Transtorno Bipolar","0.8669323235490001"
"Ecuador","1996","Depressão","2.8946818317500003"
"Ecuador","1996","Distúrbios Alimentares","0.303130188801"
"Ecuador","1996","Esquizofrenia","0.196929648356"
"Ecuador","1996","Ansiedade","4.23102023765"
"Ecuador","1997","Distúrbios Alimentares","0.303454858159"
"Ecuador","1997","Depressão","2.89945884772"
"Ecuador","1997","Esquizofrenia","0.196667427456"
"Ecuador","1997","Transtorno Bipolar","0.867035166315"
"Ecuador","1997","Ansiedade","4.23199770161"
"Ecuador","1998","Distúrbios Alimentares","0.304438589769"
"Ecuador","1998","Transtorno Bipolar","0.867075661178"
"Ecuador","1998","Depressão","2.9060014341500002"
"Ecuador","1998","Ansiedade","4.23264444368"
"Ecuador","1998","Esquizofrenia","0.196347512224"
"Ecuador","1999","Ansiedade","4.23336834618"
"Ecuador","1999","Distúrbios Alimentares","0.305501198057"
"Ecuador","1999","Depressão","2.91057872911"
"Ecuador","1999","Esquizofrenia","0.196080480824"
"Ecuador","1999","Transtorno Bipolar","0.867130751744"
"Ecuador","2000","Distúrbios Alimentares","0.306553398173"
"Ecuador","2000","Depressão","2.9138223779000003"
"Ecuador","2000","Transtorno Bipolar","0.867323558646"
"Ecuador","2000","Ansiedade","4.23467396827"
"Ecuador","2000","Esquizofrenia","0.19598693163"
"Ecuador","2001","Esquizofrenia","0.196194753369"
"Ecuador","2001","Distúrbios Alimentares","0.307779319437"
"Ecuador","2001","Depressão","2.91948414221"
"Ecuador","2001","Ansiedade","4.23941490798"
"Ecuador","2001","Transtorno Bipolar","0.868226842375"
"Ecuador","2002","Ansiedade","4.24838768536"
"Ecuador","2002","Esquizofrenia","0.19665873041999998"
"Ecuador","2002","Depressão","2.92988286194"
"Ecuador","2002","Distúrbios Alimentares","0.30989229443599997"
"Ecuador","2002","Transtorno Bipolar","0.8700081542590001"
"Ecuador","2003","Distúrbios Alimentares","0.312814293046"
"Ecuador","2003","Depressão","2.94119886328"
"Ecuador","2003","Ansiedade","4.25985305539"
"Ecuador","2003","Transtorno Bipolar","0.87233142754"
"Ecuador","2003","Esquizofrenia","0.19728050959299998"
"Ecuador","2004","Esquizofrenia","0.197912020298"
"Ecuador","2004","Depressão","2.95114140123"
"Ecuador","2004","Transtorno Bipolar","0.8746518832390001"
"Ecuador","2004","Ansiedade","4.27123200249"
"Ecuador","2004","Distúrbios Alimentares","0.315310337587"
"Ecuador","2005","Esquizofrenia","0.198343686569"
"Ecuador","2005","Depressão","2.95856341332"
"Ecuador","2005","Distúrbios Alimentares","0.318205357149"
"Ecuador","2005","Ansiedade","4.2786345703099995"
"Ecuador","2005","Transtorno Bipolar","0.876152213651"
"Ecuador","2006","Transtorno Bipolar","0.8769240033040001"
"Ecuador","2006","Depressão","2.95880003792"
"Ecuador","2006","Distúrbios Alimentares","0.320661812845"
"Ecuador","2006","Ansiedade","4.28237897635"
"Ecuador","2006","Esquizofrenia","0.198665896687"
"Ecuador","2007","Depressão","2.95937572707"
"Ecuador","2007","Distúrbios Alimentares","0.32350411841000004"
"Ecuador","2007","Transtorno Bipolar","0.877610296134"
"Ecuador","2007","Esquizofrenia","0.199070939987"
"Ecuador","2007","Ansiedade","4.28564213497"
"Ecuador","2008","Distúrbios Alimentares","0.327216582727"
"Ecuador","2008","Ansiedade","4.28849759964"
"Ecuador","2008","Esquizofrenia","0.199501393721"
"Ecuador","2008","Depressão","2.9586607273500003"
"Ecuador","2008","Transtorno Bipolar","0.8782127514960001"
"Ecuador","2009","Ansiedade","4.29105856244"
"Ecuador","2009","Transtorno Bipolar","0.8787600422940001"
"Ecuador","2009","Esquizofrenia","0.199909613495"
"Ecuador","2009","Depressão","2.95850496958"
"Ecuador","2009","Distúrbios Alimentares","0.330933680683"
"Ecuador","2010","Ansiedade","4.29317002071"
"Ecuador","2010","Distúrbios Alimentares","0.334334364308"
"Ecuador","2010","Esquizofrenia","0.200232054849"
"Ecuador","2010","Transtorno Bipolar","0.8792162129790001"
"Ecuador","2010","Depressão","2.95906224885"
"Ecuador","2011","Transtorno Bipolar","0.879678386481"
"Ecuador","2011","Depressão","2.96019672029"
"Ecuador","2011","Ansiedade","4.2951306350200005"
"Ecuador","2011","Esquizofrenia","0.20052561762899998"
"Ecuador","2011","Distúrbios Alimentares","0.337751428469"
"Ecuador","2012","Depressão","2.9616966100199997"
"Ecuador","2012","Ansiedade","4.29696859586"
"Ecuador","2012","Transtorno Bipolar","0.88016866592"
"Ecuador","2012","Distúrbios Alimentares","0.341702803711"
"Ecuador","2012","Esquizofrenia","0.200859789073"
"Ecuador","2013","Ansiedade","4.29867431012"
"Ecuador","2013","Esquizofrenia","0.201224176095"
"Ecuador","2013","Depressão","2.96501294892"
"Ecuador","2013","Distúrbios Alimentares","0.346010022562"
"Ecuador","2013","Transtorno Bipolar","0.8806703297980001"
"Ecuador","2014","Transtorno Bipolar","0.881208800949"
"Ecuador","2014","Ansiedade","4.30037482116"
"Ecuador","2014","Depressão","2.96717622611"
"Ecuador","2014","Esquizofrenia","0.201619296965"
"Ecuador","2014","Distúrbios Alimentares","0.350229109315"
"Ecuador","2015","Ansiedade","4.30206851275"
"Ecuador","2015","Depressão","2.9704129837899997"
"Ecuador","2015","Esquizofrenia","0.20203608474"
"Ecuador","2015","Transtorno Bipolar","0.881770681548"
"Ecuador","2015","Distúrbios Alimentares","0.354658991857"
"Ecuador","2016","Distúrbios Alimentares","0.359142054376"
"Ecuador","2016","Transtorno Bipolar","0.8823541963470001"
"Ecuador","2016","Ansiedade","4.30372556743"
"Ecuador","2016","Esquizofrenia","0.202470235552"
"Ecuador","2016","Depressão","2.9738054538900003"
"Ecuador","2017","Esquizofrenia","0.202911590059"
"Ecuador","2017","Distúrbios Alimentares","0.363732807614"
"Ecuador","2017","Ansiedade","4.30535715908"
"Ecuador","2017","Transtorno Bipolar","0.8829453459590001"
"Ecuador","2017","Depressão","2.97711725822"
"Egypt","1990","Ansiedade","4.3050939789700005"
"Egypt","1990","Distúrbios Alimentares","0.14633450301200002"
"Egypt","1990","Depressão","3.16754125553"
"Egypt","1990","Transtorno Bipolar","0.763804466932"
"Egypt","1990","Esquizofrenia","0.180821060177"
"Egypt","1991","Depressão","3.17059555812"
"Egypt","1991","Transtorno Bipolar","0.764243678442"
"Egypt","1991","Distúrbios Alimentares","0.147093744092"
"Egypt","1991","Esquizofrenia","0.180997876966"
"Egypt","1991","Ansiedade","4.3081776707"
"Egypt","1992","Esquizofrenia","0.181196560678"
"Egypt","1992","Ansiedade","4.309922251130001"
"Egypt","1992","Transtorno Bipolar","0.7647023238790001"
"Egypt","1992","Depressão","3.17289141082"
"Egypt","1992","Distúrbios Alimentares","0.148294054193"
"Egypt","1993","Depressão","3.17768743278"
"Egypt","1993","Transtorno Bipolar","0.765129317107"
"Egypt","1993","Esquizofrenia","0.18139667538200002"
"Egypt","1993","Distúrbios Alimentares","0.149144784315"
"Egypt","1993","Ansiedade","4.31036679646"
"Egypt","1994","Ansiedade","4.31004375967"
"Egypt","1994","Esquizofrenia","0.181589643368"
"Egypt","1994","Transtorno Bipolar","0.765536851209"
"Egypt","1994","Depressão","3.17941690629"
"Egypt","1994","Distúrbios Alimentares","0.150090633203"
"Egypt","1995","Esquizofrenia","0.1817503462"
"Egypt","1995","Transtorno Bipolar","0.765859295587"
"Egypt","1995","Depressão","3.18018156672"
"Egypt","1995","Distúrbios Alimentares","0.15142501262299998"
"Egypt","1995","Ansiedade","4.30880404171"
"Egypt","1996","Ansiedade","4.29029842608"
"Egypt","1996","Esquizofrenia","0.181962490143"
"Egypt","1996","Depressão","3.17682407716"
"Egypt","1996","Distúrbios Alimentares","0.152994737001"
"Egypt","1996","Transtorno Bipolar","0.766232815736"
"Egypt","1997","Esquizofrenia","0.182267167418"
"Egypt","1997","Depressão","3.1703872789100003"
"Egypt","1997","Ansiedade","4.24834567365"
"Egypt","1997","Transtorno Bipolar","0.766693724096"
"Egypt","1997","Distúrbios Alimentares","0.154853059863"
"Egypt","1998","Esquizofrenia","0.182616399501"
"Egypt","1998","Transtorno Bipolar","0.767197218951"
"Egypt","1998","Ansiedade","4.19884914026"
"Egypt","1998","Depressão","3.16044384978"
"Egypt","1998","Distúrbios Alimentares","0.156789427851"
"Egypt","1999","Distúrbios Alimentares","0.159563309451"
"Egypt","1999","Esquizofrenia","0.182950132554"
"Egypt","1999","Ansiedade","4.15768041354"
"Egypt","1999","Depressão","3.15365949204"
"Egypt","1999","Transtorno Bipolar","0.76765834724"
"Egypt","2000","Distúrbios Alimentares","0.161223265783"
"Egypt","2000","Esquizofrenia","0.183209806881"
"Egypt","2000","Transtorno Bipolar","0.767997740044"
"Egypt","2000","Depressão","3.15221006242"
"Egypt","2000","Ansiedade","4.14076319032"
"Egypt","2001","Esquizofrenia","0.18347864986"
"Egypt","2001","Ansiedade","4.14163874373"
"Egypt","2001","Depressão","3.15515486689"
"Egypt","2001","Distúrbios Alimentares","0.162438156626"
"Egypt","2001","Transtorno Bipolar","0.7682147747420001"
"Egypt","2002","Esquizofrenia","0.183830640288"
"Egypt","2002","Transtorno Bipolar","0.768361999842"
"Egypt","2002","Distúrbios Alimentares","0.163917019526"
"Egypt","2002","Ansiedade","4.143290020809999"
"Egypt","2002","Depressão","3.1581269816599997"
"Egypt","2003","Esquizofrenia","0.184204434878"
"Egypt","2003","Ansiedade","4.14573922245"
"Egypt","2003","Transtorno Bipolar","0.768470889235"
"Egypt","2003","Depressão","3.1612143694199997"
"Egypt","2003","Distúrbios Alimentares","0.165288738949"
"Egypt","2004","Esquizofrenia","0.184541833289"
"Egypt","2004","Transtorno Bipolar","0.768585090932"
"Egypt","2004","Ansiedade","4.14905157469"
"Egypt","2004","Depressão","3.16177276492"
"Egypt","2004","Distúrbios Alimentares","0.166489553905"
"Egypt","2005","Transtorno Bipolar","0.7687162848069999"
"Egypt","2005","Depressão","3.1630652150700005"
"Egypt","2005","Distúrbios Alimentares","0.167991184747"
"Egypt","2005","Ansiedade","4.1531246819900005"
"Egypt","2005","Esquizofrenia","0.184777448381"
"Egypt","2006","Esquizofrenia","0.184986410445"
"Egypt","2006","Distúrbios Alimentares","0.169878312825"
"Egypt","2006","Depressão","3.16352454562"
"Egypt","2006","Transtorno Bipolar","0.768957779936"
"Egypt","2006","Ansiedade","4.17466106751"
"Egypt","2007","Distúrbios Alimentares","0.172257858591"
"Egypt","2007","Transtorno Bipolar","0.769353345014"
"Egypt","2007","Esquizofrenia","0.18526165379499998"
"Egypt","2007","Ansiedade","4.2198948627"
"Egypt","2007","Depressão","3.17028169021"
"Egypt","2008","Transtorno Bipolar","0.769824100512"
"Egypt","2008","Depressão","3.1760214911399998"
"Egypt","2008","Esquizofrenia","0.185559920665"
"Egypt","2008","Distúrbios Alimentares","0.175278531687"
"Egypt","2008","Ansiedade","4.27288151886"
"Egypt","2009","Distúrbios Alimentares","0.177619638129"
"Egypt","2009","Depressão","3.18137477057"
"Egypt","2009","Ansiedade","4.31777557125"
"Egypt","2009","Esquizofrenia","0.185838839064"
"Egypt","2009","Transtorno Bipolar","0.770302139467"
"Egypt","2010","Transtorno Bipolar","0.7707117535"
"Egypt","2010","Ansiedade","4.33859497912"
"Egypt","2010","Distúrbios Alimentares","0.179689611946"
"Egypt","2010","Depressão","3.18319768791"
"Egypt","2010","Esquizofrenia","0.186054642748"
"Egypt","2011","Distúrbios Alimentares","0.181297004383"
"Egypt","2011","Esquizofrenia","0.186245807689"
"Egypt","2011","Transtorno Bipolar","0.771122889301"
"Egypt","2011","Depressão","3.18461966207"
"Egypt","2011","Ansiedade","4.3422314245099995"
"Egypt","2012","Transtorno Bipolar","0.77164398204"
"Egypt","2012","Distúrbios Alimentares","0.18354795817"
"Egypt","2012","Ansiedade","4.34601544305"
"Egypt","2012","Esquizofrenia","0.18647704319299999"
"Egypt","2012","Depressão","3.1876256324399996"
"Egypt","2013","Ansiedade","4.34986365315"
"Egypt","2013","Esquizofrenia","0.18675373766599998"
"Egypt","2013","Depressão","3.1927600552"
"Egypt","2013","Transtorno Bipolar","0.772305958362"
"Egypt","2013","Distúrbios Alimentares","0.185277274592"
"Egypt","2014","Transtorno Bipolar","0.773052883069"
"Egypt","2014","Esquizofrenia","0.187059060231"
"Egypt","2014","Depressão","3.20205223538"
"Egypt","2014","Distúrbios Alimentares","0.18708497056200002"
"Egypt","2014","Ansiedade","4.35339011327"
"Egypt","2015","Distúrbios Alimentares","0.18926531023"
"Egypt","2015","Ansiedade","4.3564633634600005"
"Egypt","2015","Depressão","3.21147629146"
"Egypt","2015","Transtorno Bipolar","0.773888113354"
"Egypt","2015","Esquizofrenia","0.187390576187"
"Egypt","2016","Transtorno Bipolar","0.774813897885"
"Egypt","2016","Distúrbios Alimentares","0.190609103311"
"Egypt","2016","Ansiedade","4.3590410332100005"
"Egypt","2016","Depressão","3.22401683643"
"Egypt","2016","Esquizofrenia","0.187744834808"
"Egypt","2017","Ansiedade","4.36102280717"
"Egypt","2017","Transtorno Bipolar","0.775826260364"
"Egypt","2017","Distúrbios Alimentares","0.19294203792"
"Egypt","2017","Esquizofrenia","0.18811707527899998"
"Egypt","2017","Depressão","3.23818185168"
"El Salvador","1990","Transtorno Bipolar","0.751419615959"
"El Salvador","1990","Distúrbios Alimentares","0.184311858643"
"El Salvador","1990","Ansiedade","2.84503315278"
"El Salvador","1990","Depressão","3.1315833036400003"
"El Salvador","1990","Esquizofrenia","0.187848760946"
"El Salvador","1991","Depressão","3.14384435257"
"El Salvador","1991","Esquizofrenia","0.188274484026"
"El Salvador","1991","Distúrbios Alimentares","0.186040591378"
"El Salvador","1991","Ansiedade","2.84975835827"
"El Salvador","1991","Transtorno Bipolar","0.752324960917"
"El Salvador","1992","Esquizofrenia","0.188706796608"
"El Salvador","1992","Distúrbios Alimentares","0.187018472352"
"El Salvador","1992","Ansiedade","2.85448377728"
"El Salvador","1992","Transtorno Bipolar","0.753216523168"
"El Salvador","1992","Depressão","3.15203219564"
"El Salvador","1993","Transtorno Bipolar","0.754094979405"
"El Salvador","1993","Distúrbios Alimentares","0.188937626006"
"El Salvador","1993","Ansiedade","2.85921399729"
"El Salvador","1993","Esquizofrenia","0.189127906987"
"El Salvador","1993","Depressão","3.15751393039"
"El Salvador","1994","Ansiedade","2.86386860347"
"El Salvador","1994","Transtorno Bipolar","0.754957842201"
"El Salvador","1994","Distúrbios Alimentares","0.190428772519"
"El Salvador","1994","Depressão","3.16230908642"
"El Salvador","1994","Esquizofrenia","0.18952302779900002"
"El Salvador","1995","Transtorno Bipolar","0.755765872911"
"El Salvador","1995","Depressão","3.16522368583"
"El Salvador","1995","Distúrbios Alimentares","0.19243316586700002"
"El Salvador","1995","Ansiedade","2.86830741234"
"El Salvador","1995","Esquizofrenia","0.18986959909599999"
"El Salvador","1996","Esquizofrenia","0.190240707142"
"El Salvador","1996","Ansiedade","2.8724447181799997"
"El Salvador","1996","Depressão","3.1612236322199996"
"El Salvador","1996","Transtorno Bipolar","0.75647445377"
"El Salvador","1996","Distúrbios Alimentares","0.19422596801699998"
"El Salvador","1997","Depressão","3.15222121047"
"El Salvador","1997","Esquizofrenia","0.190665862706"
"El Salvador","1997","Transtorno Bipolar","0.757019474575"
"El Salvador","1997","Distúrbios Alimentares","0.197384608222"
"El Salvador","1997","Ansiedade","2.87598900902"
"El Salvador","1998","Ansiedade","2.87928965919"
"El Salvador","1998","Distúrbios Alimentares","0.199902355995"
"El Salvador","1998","Esquizofrenia","0.191091617304"
"El Salvador","1998","Transtorno Bipolar","0.757472824992"
"El Salvador","1998","Depressão","3.13897096211"
"El Salvador","1999","Ansiedade","2.88258665059"
"El Salvador","1999","Transtorno Bipolar","0.7579558295690001"
"El Salvador","1999","Esquizofrenia","0.191482787802"
"El Salvador","1999","Depressão","3.12411605627"
"El Salvador","1999","Distúrbios Alimentares","0.20277467394600002"
"El Salvador","2000","Depressão","3.1125204022700004"
"El Salvador","2000","Esquizofrenia","0.19178797483399998"
"El Salvador","2000","Transtorno Bipolar","0.7585246068429999"
"El Salvador","2000","Ansiedade","2.88597358088"
"El Salvador","2000","Distúrbios Alimentares","0.205388060231"
"El Salvador","2001","Distúrbios Alimentares","0.20784257803099998"
"El Salvador","2001","Esquizofrenia","0.192067944297"
"El Salvador","2001","Ansiedade","2.88971217754"
"El Salvador","2001","Transtorno Bipolar","0.759235847487"
"El Salvador","2001","Depressão","3.09989798395"
"El Salvador","2002","Distúrbios Alimentares","0.20937293874600002"
"El Salvador","2002","Ansiedade","2.8937630474000002"
"El Salvador","2002","Transtorno Bipolar","0.760096596341"
"El Salvador","2002","Esquizofrenia","0.19240769828899998"
"El Salvador","2002","Depressão","3.08907336378"
"El Salvador","2003","Transtorno Bipolar","0.761023724829"
"El Salvador","2003","Ansiedade","2.89798319272"
"El Salvador","2003","Depressão","3.0771648479500002"
"El Salvador","2003","Esquizofrenia","0.19276719377899998"
"El Salvador","2003","Distúrbios Alimentares","0.21166948598600002"
"El Salvador","2004","Distúrbios Alimentares","0.21352367848200002"
"El Salvador","2004","Esquizofrenia","0.193108773889"
"El Salvador","2004","Transtorno Bipolar","0.761950455536"
"El Salvador","2004","Depressão","3.0662723518"
"El Salvador","2004","Ansiedade","2.90232639666"
"El Salvador","2005","Depressão","3.0588234818799998"
"El Salvador","2005","Transtorno Bipolar","0.762826855086"
"El Salvador","2005","Distúrbios Alimentares","0.21590702059"
"El Salvador","2005","Esquizofrenia","0.193403937094"
"El Salvador","2005","Ansiedade","2.90666848096"
"El Salvador","2006","Distúrbios Alimentares","0.21863848992"
"El Salvador","2006","Esquizofrenia","0.193704376299"
"El Salvador","2006","Depressão","3.05103009125"
"El Salvador","2006","Ansiedade","2.91110190221"
"El Salvador","2006","Transtorno Bipolar","0.763679040272"
"El Salvador","2007","Distúrbios Alimentares","0.220663091482"
"El Salvador","2007","Ansiedade","2.9160864964099997"
"El Salvador","2007","Transtorno Bipolar","0.764657013386"
"El Salvador","2007","Esquizofrenia","0.19408413133799998"
"El Salvador","2007","Depressão","3.0435478478499998"
"El Salvador","2008","Esquizofrenia","0.19448372066300001"
"El Salvador","2008","Transtorno Bipolar","0.7656099332949999"
"El Salvador","2008","Distúrbios Alimentares","0.223092309671"
"El Salvador","2008","Depressão","3.03745330949"
"El Salvador","2008","Ansiedade","2.92097082561"
"El Salvador","2009","Transtorno Bipolar","0.766439777095"
"El Salvador","2009","Distúrbios Alimentares","0.22555936225599998"
"El Salvador","2009","Ansiedade","2.92524346124"
"El Salvador","2009","Esquizofrenia","0.194857346237"
"El Salvador","2009","Depressão","3.0328279318"
"El Salvador","2010","Ansiedade","2.92834152005"
"El Salvador","2010","Depressão","3.03047240491"
"El Salvador","2010","Distúrbios Alimentares","0.22782785820899998"
"El Salvador","2010","Transtorno Bipolar","0.76703580094"
"El Salvador","2010","Esquizofrenia","0.195154850432"
"El Salvador","2011","Distúrbios Alimentares","0.22985825747500002"
"El Salvador","2011","Transtorno Bipolar","0.767472459303"
"El Salvador","2011","Ansiedade","2.93057408751"
"El Salvador","2011","Esquizofrenia","0.19542048060999997"
"El Salvador","2011","Depressão","3.02770142401"
"El Salvador","2012","Transtorno Bipolar","0.767947974871"
"El Salvador","2012","Esquizofrenia","0.195735088866"
"El Salvador","2012","Ansiedade","2.9329261909"
"El Salvador","2012","Depressão","3.02699163952"
"El Salvador","2012","Distúrbios Alimentares","0.23186939760599998"
