"COUNTRY","YEAR","DISEASE","SHARE"
"Latvia","2009","Ansiedade","2.94345034634"
"Lebanon","2009","Ansiedade","6.04113123639"
"Lesotho","2009","Ansiedade","3.46882103632"
"Liberia","2009","Ansiedade","2.86686665897"
"Libya","2009","Ansiedade","4.96066205126"
"Lithuania","2009","Ansiedade","2.9207184446400003"
"Low SDI","2009","Ansiedade","3.5120180819099995"
"Low-middle SDI","2009","Ansiedade","3.63716915005"
"Luxembourg","2009","Ansiedade","5.32689713344"
"Madagascar","2009","Ansiedade","3.54633746608"
"Malawi","2009","Ansiedade","3.59561938654"
"Malaysia","2009","Ansiedade","4.4838915177"
"Maldives","2009","Ansiedade","3.25184903914"
"Mali","2009","Ansiedade","2.87754613921"
"Malta","2009","Ansiedade","5.319232920929999"
"Marshall Islands","2009","Ansiedade","3.23018381637"
"Mauritania","2009","Ansiedade","2.9162516088099997"
"Mauritius","2009","Ansiedade","3.3168650923400005"
"Mexico","2009","Ansiedade","3.17732987432"
"Micronesia (country)","2009","Ansiedade","3.2562265622799997"
"Middle SDI","2009","Ansiedade","3.36905740311"
"Moldova","2009","Ansiedade","2.87943128798"
"Mongolia","2009","Ansiedade","2.5148312263499997"
"Montenegro","2009","Ansiedade","3.42972659151"
"Morocco","2009","Ansiedade","4.98260118258"
"Mozambique","2009","Ansiedade","3.6168598439"
"Myanmar","2009","Ansiedade","3.28714151778"
"Namibia","2009","Ansiedade","3.4831307784"
"Nepal","2009","Ansiedade","3.8223718878699997"
"Netherlands","2009","Ansiedade","6.51910040494"
"New Zealand","2009","Ansiedade","8.57188501048"
"Nicaragua","2009","Ansiedade","2.90360159857"
"Niger","2009","Ansiedade","2.87928383039"
"Nigeria","2009","Ansiedade","2.88932645333"
"North Africa and Middle East","2009","Ansiedade","4.97954277598"
"North America","2009","Ansiedade","6.580159856660001"
"North Korea","2009","Ansiedade","3.2578687804099995"
"North Macedonia","2009","Ansiedade","3.3934077142800003"
"Northern Ireland","2009","Ansiedade","8.1201305664"
"Northern Mariana Islands","2009","Ansiedade","3.31341626908"
"Norway","2009","Ansiedade","7.622945968809999"
"Oceania","2009","Ansiedade","3.20112659305"
"Oman","2009","Ansiedade","4.69875116368"
"Pakistan","2009","Ansiedade","3.79942379389"
"Palestine","2009","Ansiedade","4.967545153490001"
"Panama","2009","Ansiedade","2.87225323795"
"Papua New Guinea","2009","Ansiedade","3.18336512081"
"Paraguay","2009","Ansiedade","5.99340474305"
"Peru","2009","Ansiedade","4.25497633467"
"Philippines","2009","Ansiedade","3.2477859387700003"
"Poland","2009","Ansiedade","3.45995998418"
"Portugal","2009","Ansiedade","5.36850058015"
"Puerto Rico","2009","Ansiedade","4.6881324521600005"
"Qatar","2009","Ansiedade","4.36298635288"
"Romania","2009","Ansiedade","3.23449513501"
"Russia","2009","Ansiedade","2.94955480428"
"Rwanda","2009","Ansiedade","3.66555703156"
"Saint Lucia","2009","Ansiedade","4.5992597736"
"Saint Vincent and the Grenadines","2009","Ansiedade","4.518056302400001"
"Samoa","2009","Ansiedade","3.2538516227799996"
"Sao Tome and Principe","2009","Ansiedade","2.91522080323"
"Saudi Arabia","2009","Ansiedade","4.7423755630699995"
"Scotland","2009","Ansiedade","4.73844889006"
"Senegal","2009","Ansiedade","2.88977312549"
"Serbia","2009","Ansiedade","3.40605051167"
"Seychelles","2009","Ansiedade","3.31979128426"
"Sierra Leone","2009","Ansiedade","2.8796840066700002"
"Singapore","2009","Ansiedade","3.7100130989299998"
"Slovakia","2009","Ansiedade","3.4507864919399998"
"Slovenia","2009","Ansiedade","3.46068132977"
"Solomon Islands","2009","Ansiedade","3.19823172659"
"Somalia","2009","Ansiedade","3.52838976966"
"South Africa","2009","Ansiedade","4.005829832370001"
"South Asia","2009","Ansiedade","3.4339739207"
"South Korea","2009","Ansiedade","3.79653999822"
"South Sudan","2009","Ansiedade","3.49685637529"
"Southeast Asia","2009","Ansiedade","3.15140686108"
"Southeast Asia East Asia and Oceania","2009","Ansiedade","3.14346799063"
"Southern Latin America","2009","Ansiedade","6.268750176529999"
"Southern Sub-Saharan Africa","2009","Ansiedade","3.80915990539"
"Spain","2009","Ansiedade","5.253632592440001"
"Sri Lanka","2009","Ansiedade","3.35432265097"
"Sub-Saharan Africa","2009","Ansiedade","3.28640277768"
"Sudan","2009","Ansiedade","4.86591115087"
"Suriname","2009","Ansiedade","4.53307485789"
"Sweden","2009","Ansiedade","5.31051753173"
"Switzerland","2009","Ansiedade","5.3569357385"
"Syria","2009","Ansiedade","4.93665240166"
"Taiwan","2009","Ansiedade","3.44294971747"
"Tajikistan","2009","Ansiedade","2.51153334456"
"Tanzania","2009","Ansiedade","3.5826681596100003"
"Thailand","2009","Ansiedade","3.31592592954"
"Timor","2009","Ansiedade","3.2157639141999996"
"Togo","2009","Ansiedade","2.90081117121"
"Tonga","2009","Ansiedade","3.28556173754"
"Trinidad and Tobago","2009","Ansiedade","4.62376423505"
"Tropical Latin America","2009","Ansiedade","6.38544584875"
"Tunisia","2009","Ansiedade","5.04952799887"
"Turkey","2009","Ansiedade","3.90084181344"
"Turkmenistan","2009","Ansiedade","2.55577725883"
"Uganda","2009","Ansiedade","3.47583697407"
"Ukraine","2009","Ansiedade","2.9370261050099997"
"United Arab Emirates","2009","Ansiedade","4.20028987309"
"United Kingdom","2009","Ansiedade","4.665485901469999"
"United States","2009","Ansiedade","6.73778993153"
"United States Virgin Islands","2009","Ansiedade","4.73006939439"
"Uruguay","2009","Ansiedade","6.28472740701"
"Uzbekistan","2009","Ansiedade","2.54689813655"
"Vanuatu","2009","Ansiedade","3.20951363054"
"Venezuela","2009","Ansiedade","2.85582888667"
"Vietnam","2009","Ansiedade","2.02670524981"
"Wales","2009","Ansiedade","4.77444748955"
"Western Europe","2009","Ansiedade","5.71965226603"
"Western Sub-Saharan Africa","2009","Ansiedade","2.88828108021"
"World","2009","Ansiedade","3.7969205253499996"
"Yemen","2009","Ansiedade","4.83996210007"
"Zambia","2009","Ansiedade","3.56002948426"
"Zimbabwe","2009","Ansiedade","3.08351483995"
"Afghanistan","2010","Ansiedade","4.8627769096"
"Albania","2010","Ansiedade","3.39124641395"
"Algeria","2010","Ansiedade","5.04047924972"
"American Samoa","2010","Ansiedade","3.31480728736"
"Andean Latin America","2010","Ansiedade","4.261602469890001"
"Andorra","2010","Ansiedade","5.2871390715499995"
"Angola","2010","Ansiedade","3.27782810571"
"Antigua and Barbuda","2010","Ansiedade","4.628191326960001"
"Argentina","2010","Ansiedade","6.2687178796500005"
"Armenia","2010","Ansiedade","2.5878311905599998"
"Australasia","2010","Ansiedade","6.93707840917"
"Australia","2010","Ansiedade","6.6246168792"
"Austria","2010","Ansiedade","5.35237579206"
"Azerbaijan","2010","Ansiedade","2.57072001515"
"Bahamas","2010","Ansiedade","4.65657284414"
"Bahrain","2010","Ansiedade","4.632368819"
"Bangladesh","2010","Ansiedade","4.24888196674"
"Barbados","2010","Ansiedade","4.66654602583"
"Belarus","2010","Ansiedade","2.94411926648"
"Belgium","2010","Ansiedade","5.20514264403"
"Belize","2010","Ansiedade","4.54816969777"
"Benin","2010","Ansiedade","2.89833814758"
"Bermuda","2010","Ansiedade","4.69032715136"
"Bhutan","2010","Ansiedade","3.78146154407"
"Bolivia","2010","Ansiedade","4.23412921017"
"Bosnia and Herzegovina","2010","Ansiedade","3.39969755132"
"Botswana","2010","Ansiedade","3.49724604059"
"Brazil","2010","Ansiedade","6.39171075951"
"Brunei","2010","Ansiedade","3.62539572988"
"Bulgaria","2010","Ansiedade","3.58987672141"
"Burkina Faso","2010","Ansiedade","2.88790409416"
"Burundi","2010","Ansiedade","3.56442928602"
"Cambodia","2010","Ansiedade","3.28623172632"
"Cameroon","2010","Ansiedade","2.8961623781899997"
"Canada","2010","Ansiedade","5.16362520901"
"Cape Verde","2010","Ansiedade","2.99078650524"
"Caribbean","2010","Ansiedade","4.55452979716"
"Central African Republic","2010","Ansiedade","3.23754541233"
"Central Asia","2010","Ansiedade","2.56065603133"
"Central Europe","2010","Ansiedade","3.4183555228399998"
"Central Europe Eastern Europe and Central Asia","2010","Ansiedade","2.99600048189"
"Central Latin America","2010","Ansiedade","2.9541653972199997"
"Central Sub-Saharan Africa","2010","Ansiedade","3.25092535559"
"Chad","2010","Ansiedade","2.8791611156499997"
"Chile","2010","Ansiedade","6.2737439767200005"
"China","2010","Ansiedade","3.15169244673"
"Colombia","2010","Ansiedade","2.52858928906"
"Comoros","2010","Ansiedade","3.60418219515"
"Congo","2010","Ansiedade","3.2610446799700004"
"Costa Rica","2010","Ansiedade","2.91632373878"
"Cote d'Ivoire","2010","Ansiedade","2.86181226211"
"Croatia","2010","Ansiedade","3.45879631844"
"Cuba","2010","Ansiedade","4.61909838704"
"Cyprus","2010","Ansiedade","5.30584755304"
"Czechia","2010","Ansiedade","3.4522574556400003"
"Democratic Republic of Congo","2010","Ansiedade","3.2410689037100004"
"Denmark","2010","Ansiedade","5.31761622194"
"Djibouti","2010","Ansiedade","3.51926822488"
"Dominica","2010","Ansiedade","4.542606757510001"
"Dominican Republic","2010","Ansiedade","4.5377144435600005"
"East Asia","2010","Ansiedade","3.15810606666"
"Eastern Europe","2010","Ansiedade","2.94612450258"
"Eastern Sub-Saharan Africa","2010","Ansiedade","3.60513400444"
"Ecuador","2010","Ansiedade","4.29317002071"
"Egypt","2010","Ansiedade","4.33859497912"
"El Salvador","2010","Ansiedade","2.92834152005"
"England","2010","Ansiedade","4.53289065992"
"Equatorial Guinea","2010","Ansiedade","3.28536406775"
"Eritrea","2010","Ansiedade","3.6452850331700004"
"Estonia","2010","Ansiedade","2.96860740101"
"Eswatini","2010","Ansiedade","3.4744810603999996"
"Ethiopia","2010","Ansiedade","3.69506017127"
"Fiji","2010","Ansiedade","3.26354738465"
"Finland","2010","Ansiedade","3.7480353487499998"
"France","2010","Ansiedade","6.66310700121"
"Gabon","2010","Ansiedade","3.2860424243699997"
"Gambia","2010","Ansiedade","2.9010673315199997"
"Georgia","2010","Ansiedade","2.59755356096"
"Germany","2010","Ansiedade","6.58287387476"
"Ghana","2010","Ansiedade","2.90560817289"
"Greece","2010","Ansiedade","5.80385271761"
"Greenland","2010","Ansiedade","5.68291464372"
"Grenada","2010","Ansiedade","4.5414947234600005"
"Guam","2010","Ansiedade","3.3218795910699996"
"Guatemala","2010","Ansiedade","2.8925674211"
"Guinea","2010","Ansiedade","2.89089152684"
"Guinea-Bissau","2010","Ansiedade","2.90681073069"
"Guyana","2010","Ansiedade","4.51018738708"
"Haiti","2010","Ansiedade","4.4982728524899995"
"High SDI","2010","Ansiedade","5.320232718400001"
"High-income","2010","Ansiedade","5.67491586199"
"High-income Asia Pacific","2010","Ansiedade","3.6293927960700003"
"High-middle SDI","2010","Ansiedade","3.8304665496999997"
"Honduras","2010","Ansiedade","2.8519680840299997"
"Hungary","2010","Ansiedade","3.46421788777"
"Iceland","2010","Ansiedade","5.2802144778"
"India","2010","Ansiedade","3.2850976282800004"
"Indonesia","2010","Ansiedade","3.2711003853100005"
"Iran","2010","Ansiedade","7.1746146384300005"
"Iraq","2010","Ansiedade","4.69213432534"
"Ireland","2010","Ansiedade","5.81812461994"
"Israel","2010","Ansiedade","3.07753541553"
"Italy","2010","Ansiedade","5.63236139"
"Jamaica","2010","Ansiedade","4.56992121582"
"Japan","2010","Ansiedade","3.55264319427"
"Jordan","2010","Ansiedade","4.91098940117"
"Kazakhstan","2010","Ansiedade","2.59894682421"
"Kenya","2010","Ansiedade","3.61334606309"
"Kiribati","2010","Ansiedade","3.27421714464"
"Kuwait","2010","Ansiedade","4.83924015835"
"Kyrgyzstan","2010","Ansiedade","2.55338969149"
"Laos","2010","Ansiedade","4.201250122869999"
"Latin America and Caribbean","2010","Ansiedade","4.57983245178"
"Latvia","2010","Ansiedade","2.9435513292"
"Lebanon","2010","Ansiedade","6.05521586614"
"Lesotho","2010","Ansiedade","3.4692416871500003"
"Liberia","2010","Ansiedade","2.86711291185"
"Libya","2010","Ansiedade","4.9631493909"
"Lithuania","2010","Ansiedade","2.92203549897"
"Low SDI","2010","Ansiedade","3.512378077"
"Low-middle SDI","2010","Ansiedade","3.64006827736"
"Luxembourg","2010","Ansiedade","5.32503345279"
"Madagascar","2010","Ansiedade","3.54756969092"
"Malawi","2010","Ansiedade","3.60063032647"
"Malaysia","2010","Ansiedade","4.4823785764"
"Maldives","2010","Ansiedade","3.24265309081"
"Mali","2010","Ansiedade","2.87778927482"
"Malta","2010","Ansiedade","5.31844242283"
"Marshall Islands","2010","Ansiedade","3.23208370793"
"Mauritania","2010","Ansiedade","2.9179036087"
"Mauritius","2010","Ansiedade","3.31742099669"
"Mexico","2010","Ansiedade","3.17410029198"
"Micronesia (country)","2010","Ansiedade","3.2572121354599997"
"Middle SDI","2010","Ansiedade","3.36622854154"
"Moldova","2010","Ansiedade","2.8813652675299997"
"Mongolia","2010","Ansiedade","2.51706655369"
"Montenegro","2010","Ansiedade","3.4302994162500005"
"Morocco","2010","Ansiedade","4.98282271723"
"Mozambique","2010","Ansiedade","3.6209149814200003"
"Myanmar","2010","Ansiedade","3.29115768659"
"Namibia","2010","Ansiedade","3.48459178291"
"Nepal","2010","Ansiedade","3.82905935327"
"Netherlands","2010","Ansiedade","6.52251961837"
"New Zealand","2010","Ansiedade","8.53112379371"
"Nicaragua","2010","Ansiedade","2.90552996964"
"Niger","2010","Ansiedade","2.8789331593200003"
"Nigeria","2010","Ansiedade","2.89762954446"
"North Africa and Middle East","2010","Ansiedade","4.98600034635"
"North America","2010","Ansiedade","6.55174712458"
"North Korea","2010","Ansiedade","3.25476005061"
"North Macedonia","2010","Ansiedade","3.39410267033"
"Northern Ireland","2010","Ansiedade","8.11910542676"
"Northern Mariana Islands","2010","Ansiedade","3.30861747154"
"Norway","2010","Ansiedade","7.61844009335"
"Oceania","2010","Ansiedade","3.20244364007"
"Oman","2010","Ansiedade","4.6710750085"
"Pakistan","2010","Ansiedade","3.8048785119599997"
"Palestine","2010","Ansiedade","4.96933208789"
"Panama","2010","Ansiedade","2.87459252007"
"Papua New Guinea","2010","Ansiedade","3.18478842791"
"Paraguay","2010","Ansiedade","5.99787905243"
"Peru","2010","Ansiedade","4.25668742617"
"Philippines","2010","Ansiedade","3.2499330893300002"
"Poland","2010","Ansiedade","3.46172376901"
"Portugal","2010","Ansiedade","5.37112860152"
"Puerto Rico","2010","Ansiedade","4.68472156464"
"Qatar","2010","Ansiedade","4.34309992939"
"Romania","2010","Ansiedade","3.2352079572499997"
"Russia","2010","Ansiedade","2.9503996739600002"
"Rwanda","2010","Ansiedade","3.66772865422"
"Saint Lucia","2010","Ansiedade","4.59881394464"
"Saint Vincent and the Grenadines","2010","Ansiedade","4.51846084646"
"Samoa","2010","Ansiedade","3.25522195825"
"Sao Tome and Principe","2010","Ansiedade","2.91552887535"
"Saudi Arabia","2010","Ansiedade","4.74356933292"
"Scotland","2010","Ansiedade","4.73953851807"
"Senegal","2010","Ansiedade","2.88939150849"
"Serbia","2010","Ansiedade","3.40674120977"
"Seychelles","2010","Ansiedade","3.3163715912700003"
"Sierra Leone","2010","Ansiedade","2.87815803523"
"Singapore","2010","Ansiedade","3.71497767061"
"Slovakia","2010","Ansiedade","3.45135415585"
"Slovenia","2010","Ansiedade","3.45969399838"
"Solomon Islands","2010","Ansiedade","3.20076183179"
"Somalia","2010","Ansiedade","3.53151172619"
"South Africa","2010","Ansiedade","3.99512450989"
"South Asia","2010","Ansiedade","3.4332732031999997"
"South Korea","2010","Ansiedade","3.80591352282"
"South Sudan","2010","Ansiedade","3.50171289501"
"Southeast Asia","2010","Ansiedade","3.15301727394"
"Southeast Asia East Asia and Oceania","2010","Ansiedade","3.1350742393099997"
"Southern Latin America","2010","Ansiedade","6.270347792850001"
"Southern Sub-Saharan Africa","2010","Ansiedade","3.80055246793"
"Spain","2010","Ansiedade","5.27105885942"
"Sri Lanka","2010","Ansiedade","3.35697385741"
"Sub-Saharan Africa","2010","Ansiedade","3.28764355116"
"Sudan","2010","Ansiedade","4.87047930016"
"Suriname","2010","Ansiedade","4.53696281488"
"Sweden","2010","Ansiedade","5.30745650905"
"Switzerland","2010","Ansiedade","5.35508488199"
"Syria","2010","Ansiedade","4.93736988325"
"Taiwan","2010","Ansiedade","3.44309617184"
"Tajikistan","2010","Ansiedade","2.51284504223"
"Tanzania","2010","Ansiedade","3.5870638005899997"
"Thailand","2010","Ansiedade","3.31671928073"
"Timor","2010","Ansiedade","3.21771493407"
"Togo","2010","Ansiedade","2.9008135780699997"
"Tonga","2010","Ansiedade","3.28749840548"
"Trinidad and Tobago","2010","Ansiedade","4.62609675699"
"Tropical Latin America","2010","Ansiedade","6.38098680464"
"Tunisia","2010","Ansiedade","5.05318237862"
"Turkey","2010","Ansiedade","3.90048672682"
"Turkmenistan","2010","Ansiedade","2.55567887309"
"Uganda","2010","Ansiedade","3.48006394029"
"Ukraine","2010","Ansiedade","2.93939976593"
"United Arab Emirates","2010","Ansiedade","4.20012565418"
"United Kingdom","2010","Ansiedade","4.66829542135"
"United States","2010","Ansiedade","6.70445541333"
"United States Virgin Islands","2010","Ansiedade","4.72905129852"
"Uruguay","2010","Ansiedade","6.28898318535"
"Uzbekistan","2010","Ansiedade","2.54808821359"
"Vanuatu","2010","Ansiedade","3.21210498024"
"Venezuela","2010","Ansiedade","2.8588857015699998"
"Vietnam","2010","Ansiedade","2.0286084024599997"
"Wales","2010","Ansiedade","4.7747953151199996"
"Western Europe","2010","Ansiedade","5.72298997674"
"Western Sub-Saharan Africa","2010","Ansiedade","2.89223422997"
"World","2010","Ansiedade","3.7940965094"
"Yemen","2010","Ansiedade","4.84197209941"
"Zambia","2010","Ansiedade","3.56227883509"
"Zimbabwe","2010","Ansiedade","3.08386534409"
"Afghanistan","2011","Ansiedade","4.8647734172"
"Albania","2011","Ansiedade","3.39118107539"
"Algeria","2011","Ansiedade","5.04382844129"
"American Samoa","2011","Ansiedade","3.3155451177099997"
"Andean Latin America","2011","Ansiedade","4.2628464503900005"
"Andorra","2011","Ansiedade","5.31074263882"
"Angola","2011","Ansiedade","3.2806614881100002"
"Antigua and Barbuda","2011","Ansiedade","4.62457092776"
"Argentina","2011","Ansiedade","6.269781850599999"
"Armenia","2011","Ansiedade","2.58768330595"
"Australasia","2011","Ansiedade","6.930864122709999"
"Australia","2011","Ansiedade","6.6195031901100005"
"Austria","2011","Ansiedade","5.35175981982"
"Azerbaijan","2011","Ansiedade","2.5720305843099998"
"Bahamas","2011","Ansiedade","4.65623978001"
"Bahrain","2011","Ansiedade","4.63185554729"
"Bangladesh","2011","Ansiedade","4.25423160876"
"Barbados","2011","Ansiedade","4.66595224241"
"Belarus","2011","Ansiedade","2.94517791034"
"Belgium","2011","Ansiedade","5.20509637365"
"Belize","2011","Ansiedade","4.550472247629999"
"Benin","2011","Ansiedade","2.8985806584000002"
"Bermuda","2011","Ansiedade","4.6908174752"
"Bhutan","2011","Ansiedade","3.7846836989400003"
"Bolivia","2011","Ansiedade","4.234862858780001"
"Bosnia and Herzegovina","2011","Ansiedade","3.4002515350199998"
"Botswana","2011","Ansiedade","3.4980495420700004"
"Brazil","2011","Ansiedade","6.37756734187"
"Brunei","2011","Ansiedade","3.6238891892400003"
"Bulgaria","2011","Ansiedade","3.5879891272499997"
"Burkina Faso","2011","Ansiedade","2.88825639783"
"Burundi","2011","Ansiedade","3.56361243221"
"Cambodia","2011","Ansiedade","3.28599137966"
"Cameroon","2011","Ansiedade","2.8971566571"
"Canada","2011","Ansiedade","5.163594606219999"
"Cape Verde","2011","Ansiedade","2.99136748986"
"Caribbean","2011","Ansiedade","4.556423571"
"Central African Republic","2011","Ansiedade","3.2383011695999997"
"Central Asia","2011","Ansiedade","2.56148871"
"Central Europe","2011","Ansiedade","3.41854786495"
"Central Europe Eastern Europe and Central Asia","2011","Ansiedade","2.9949007884200003"
"Central Latin America","2011","Ansiedade","2.95436871905"
"Central Sub-Saharan Africa","2011","Ansiedade","3.2517501680999996"
"Chad","2011","Ansiedade","2.87878426998"
"Chile","2011","Ansiedade","6.2747014425700005"
"China","2011","Ansiedade","3.1374236378100004"
"Colombia","2011","Ansiedade","2.5232722322"
"Comoros","2011","Ansiedade","3.6065896506999997"
"Congo","2011","Ansiedade","3.2611739898899996"
"Costa Rica","2011","Ansiedade","2.91984524649"
"Cote d'Ivoire","2011","Ansiedade","2.8620450543900002"
"Croatia","2011","Ansiedade","3.4579813093399996"
"Cuba","2011","Ansiedade","4.61990047074"
"Cyprus","2011","Ansiedade","5.30593438724"
"Czechia","2011","Ansiedade","3.4516658291700004"
"Democratic Republic of Congo","2011","Ansiedade","3.2412989139299997"
"Denmark","2011","Ansiedade","5.31758248741"
"Djibouti","2011","Ansiedade","3.52354172635"
"Dominica","2011","Ansiedade","4.54223229534"
"Dominican Republic","2011","Ansiedade","4.5400799771500004"
"East Asia","2011","Ansiedade","3.14433192834"
"Eastern Europe","2011","Ansiedade","2.94653172742"
"Eastern Sub-Saharan Africa","2011","Ansiedade","3.6086378515"
"Ecuador","2011","Ansiedade","4.2951306350200005"
"Egypt","2011","Ansiedade","4.3422314245099995"
"El Salvador","2011","Ansiedade","2.93057408751"
"England","2011","Ansiedade","4.53208309225"
"Equatorial Guinea","2011","Ansiedade","3.2834834245"
"Eritrea","2011","Ansiedade","3.64563459933"
"Estonia","2011","Ansiedade","2.96805393743"
"Eswatini","2011","Ansiedade","3.4750360097799997"
"Ethiopia","2011","Ansiedade","3.69882918327"
"Fiji","2011","Ansiedade","3.2655033621"
"Finland","2011","Ansiedade","3.747761376"
"France","2011","Ansiedade","6.65892070704"
"Gabon","2011","Ansiedade","3.28717849687"
"Gambia","2011","Ansiedade","2.9018343608399997"
"Georgia","2011","Ansiedade","2.597257772"
"Germany","2011","Ansiedade","6.5844034879099995"
"Ghana","2011","Ansiedade","2.90763675479"
"Greece","2011","Ansiedade","5.80469828461"
"Greenland","2011","Ansiedade","5.68945641836"
"Grenada","2011","Ansiedade","4.5393131826"
"Guam","2011","Ansiedade","3.31981152333"
"Guatemala","2011","Ansiedade","2.89448480769"
"Guinea","2011","Ansiedade","2.89120658971"
"Guinea-Bissau","2011","Ansiedade","2.90741861847"
"Guyana","2011","Ansiedade","4.51453076855"
"Haiti","2011","Ansiedade","4.50419370553"
"High SDI","2011","Ansiedade","5.31897308212"
"High-income","2011","Ansiedade","5.67516121729"
"High-income Asia Pacific","2011","Ansiedade","3.6321280209899998"
"High-middle SDI","2011","Ansiedade","3.8298951002400003"
"Honduras","2011","Ansiedade","2.85481164725"
"Hungary","2011","Ansiedade","3.4638672943500004"
"Iceland","2011","Ansiedade","5.2864893434799995"
"India","2011","Ansiedade","3.28632275793"
"Indonesia","2011","Ansiedade","3.27158765665"
"Iran","2011","Ansiedade","7.17401932018"
"Iraq","2011","Ansiedade","4.69439256426"
"Ireland","2011","Ansiedade","5.82247241421"
"Israel","2011","Ansiedade","3.07763661181"
"Italy","2011","Ansiedade","5.63237245746"
"Jamaica","2011","Ansiedade","4.57048597209"
"Japan","2011","Ansiedade","3.5545187569900003"
"Jordan","2011","Ansiedade","4.90716184458"
"Kazakhstan","2011","Ansiedade","2.59961709227"
"Kenya","2011","Ansiedade","3.6149268349"
"Kiribati","2011","Ansiedade","3.27554329424"
"Kuwait","2011","Ansiedade","4.85958813496"
"Kyrgyzstan","2011","Ansiedade","2.55400777966"
"Laos","2011","Ansiedade","4.20330224675"
"Latin America and Caribbean","2011","Ansiedade","4.57186020776"
"Latvia","2011","Ansiedade","2.9436549852200002"
"Lebanon","2011","Ansiedade","6.06053633597"
"Lesotho","2011","Ansiedade","3.47027934128"
"Liberia","2011","Ansiedade","2.86803132232"
"Libya","2011","Ansiedade","4.96769586956"
"Lithuania","2011","Ansiedade","2.92314545026"
"Low SDI","2011","Ansiedade","3.51553615888"
"Low-middle SDI","2011","Ansiedade","3.6423032161799997"
"Luxembourg","2011","Ansiedade","5.32253665764"
"Madagascar","2011","Ansiedade","3.5493719467699996"
"Malawi","2011","Ansiedade","3.6062997675500004"
"Malaysia","2011","Ansiedade","4.476401543430001"
"Maldives","2011","Ansiedade","3.23156729188"
"Mali","2011","Ansiedade","2.87867433164"
"Malta","2011","Ansiedade","5.31779296002"
"Marshall Islands","2011","Ansiedade","3.2331514601199998"
"Mauritania","2011","Ansiedade","2.91943483013"
"Mauritius","2011","Ansiedade","3.31777792139"
"Mexico","2011","Ansiedade","3.17582992726"
"Micronesia (country)","2011","Ansiedade","3.2569510284300005"
"Middle SDI","2011","Ansiedade","3.36349864524"
"Moldova","2011","Ansiedade","2.88300804372"
"Mongolia","2011","Ansiedade","2.51997788101"
"Montenegro","2011","Ansiedade","3.4305561090100003"
"Morocco","2011","Ansiedade","4.98279478665"
"Mozambique","2011","Ansiedade","3.62586191877"
"Myanmar","2011","Ansiedade","3.2946033097300003"
"Namibia","2011","Ansiedade","3.4866411788700002"
"Nepal","2011","Ansiedade","3.83569469704"
"Netherlands","2011","Ansiedade","6.52666239764"
"New Zealand","2011","Ansiedade","8.53474683064"
"Nicaragua","2011","Ansiedade","2.90670767244"
"Niger","2011","Ansiedade","2.87967678439"
"Nigeria","2011","Ansiedade","2.9020016569"
"North Africa and Middle East","2011","Ansiedade","4.984281226319999"
"North America","2011","Ansiedade","6.5416964564399995"
"North Korea","2011","Ansiedade","3.2525416429200003"
"North Macedonia","2011","Ansiedade","3.39439414496"
"Northern Ireland","2011","Ansiedade","8.10013175988"
"Northern Mariana Islands","2011","Ansiedade","3.30298378317"
"Norway","2011","Ansiedade","7.615422070860001"
"Oceania","2011","Ansiedade","3.20295555851"
"Oman","2011","Ansiedade","4.59556641691"
"Pakistan","2011","Ansiedade","3.80904743079"
"Palestine","2011","Ansiedade","4.97049000846"
"Panama","2011","Ansiedade","2.87639459698"
"Papua New Guinea","2011","Ansiedade","3.1853825304900005"
"Paraguay","2011","Ansiedade","6.00089379114"
"Peru","2011","Ansiedade","4.25783076247"
"Philippines","2011","Ansiedade","3.25135910023"
"Poland","2011","Ansiedade","3.46233326902"
"Portugal","2011","Ansiedade","5.37236475886"
"Puerto Rico","2011","Ansiedade","4.68415615816"
"Qatar","2011","Ansiedade","4.33649944021"
"Romania","2011","Ansiedade","3.23532509766"
"Russia","2011","Ansiedade","2.95061524113"
"Rwanda","2011","Ansiedade","3.67007527761"
"Saint Lucia","2011","Ansiedade","4.59799767686"
"Saint Vincent and the Grenadines","2011","Ansiedade","4.5185606178599995"
"Samoa","2011","Ansiedade","3.2556403894400003"
"Sao Tome and Principe","2011","Ansiedade","2.91601771965"
"Saudi Arabia","2011","Ansiedade","4.7451289913200005"
"Scotland","2011","Ansiedade","4.73900833954"
"Senegal","2011","Ansiedade","2.88981266631"
"Serbia","2011","Ansiedade","3.4069934279900003"
"Seychelles","2011","Ansiedade","3.3132526352"
"Sierra Leone","2011","Ansiedade","2.87731921517"
"Singapore","2011","Ansiedade","3.71890962561"
"Slovakia","2011","Ansiedade","3.4513341824"
"Slovenia","2011","Ansiedade","3.4584714142799995"
"Solomon Islands","2011","Ansiedade","3.20262526939"
"Somalia","2011","Ansiedade","3.5351747076499995"
"South Africa","2011","Ansiedade","3.9933703259400004"
"South Asia","2011","Ansiedade","3.4356820592900004"
"South Korea","2011","Ansiedade","3.80835276849"
"South Sudan","2011","Ansiedade","3.50676057389"
"Southeast Asia","2011","Ansiedade","3.15421653587"
"Southeast Asia East Asia and Oceania","2011","Ansiedade","3.12563464097"
"Southern Latin America","2011","Ansiedade","6.27141291369"
"Southern Sub-Saharan Africa","2011","Ansiedade","3.79871081356"
"Spain","2011","Ansiedade","5.27237774659"
"Sri Lanka","2011","Ansiedade","3.3592119888200003"
